outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
PRP Order Violation Rate,197,0.008351465533850022,0.014310966420946758,0.01671471543893599,0.018037541333756457,0.005959500887096736,0.7639798520224028,0.002403749017989232,0.49636941204906593,0.0013228258948204674,0.6144377458053137
PRP T1-only Rate,197,0.02424996530629786,0.03519610157493336,0.03873257438162947,0.04225350842167219,0.010946136268635498,0.5397895905437413,0.0035364728066961115,0.4041687527404476,0.0035209340400427225,0.40558366381052424
PRP T2-only Rate,197,0.007849307590970023,0.018790964460502213,0.019107783233827447,0.019477984092564515,0.01094165686953219,0.547149338727954,0.00031681877332523367,0.8046139131311727,0.00037020085873706865,0.7896611424188309
PRP T2 While T1 Pending Rate,197,0.010351597044890637,0.018623739728315103,0.020493197381859063,0.02186080221476827,0.008272142683424466,0.6577130373857832,0.00186945765354396,0.5477680755004145,0.0013676048329092083,0.6078129745252971
PRP IRI Mean,197,0.031397427035176784,0.03639703465426214,0.04550034524783064,0.04879774705466777,0.0049996076190853556,0.803426514290478,0.009103310593568503,0.17986288338445913,0.0032974018068371302,0.4192845173347558
PRP IRI Median,197,0.03903799243981787,0.04563268658694697,0.05544763818176268,0.057396733122065946,0.006594694147129099,0.7246955917139162,0.009814951594815713,0.16162382749043103,0.0019490949403032642,0.5326279017919582
PRP IRI p10,197,0.07378328989599336,0.08729086330906277,0.08736123947365038,0.08765739479917001,0.013507573413069407,0.4213153869432408,7.037616458760443e-05,0.9037847860918709,0.0002961553255196314,0.8046417304503054
PRP IRI p25,197,0.05608698347358143,0.067282177529702,0.06875082776952746,0.06877296906491526,0.011195194056120572,0.5154340977883813,0.001468650239825453,0.5847478872789478,2.2141295387800852e-05,0.946624329977673
PRP T1 Error Run Mean,197,0.05686332937362437,0.07963597937055178,0.08038120675421301,0.08048821362680336,0.022772649996927408,0.19673757469728603,0.0007452273836612289,0.6952103289017326,0.00010700687259035391,0.8822595597779377
PRP T1 Error Run Max,197,0.05401622470353806,0.07206631308034384,0.07216080211663656,0.07300402567792841,0.018050088376805773,0.29703501279850036,9.448903629272198e-05,0.8895174389361693,0.0008432235612918504,0.6788811846312754
PRP T2 Error Run Mean,197,0.002629148529126546,0.054588896744402815,0.0566811711325973,0.05668749760311531,0.05195974821527627,0.016589697178842653,0.0020922743881944816,0.5170139615046373,6.326470518014382e-06,0.9716366695112331
PRP T2 Error Run Max,197,0.0007135890402719669,0.03423352614041897,0.04046002364355206,0.04122251921232123,0.033519937100147,0.08833998278240941,0.006226497503133088,0.2682434749081732,0.0007624955687691726,0.6986777303538887
PRP Cascade Run Mean,197,0.0042972347856471416,0.01226957225278047,0.018605365420813258,0.041938798696252166,0.007972337467133328,0.673195352396814,0.006335793168032788,0.26946501749525203,0.02333343327543891,0.033190711245758266
PRP Cascade Run Max,197,0.0042972347856471416,0.01226957225278047,0.018605365420813258,0.041938798696252166,0.007972337467133328,0.673195352396814,0.006335793168032788,0.26946501749525203,0.02333343327543891,0.033190711245758266
"PRP DFA Alpha (Short SOA, correct)",197,0.01492950998361986,0.02654596520812902,0.02707988691777874,0.029249341610652624,0.011616455224509159,0.5179702568345022,0.0005339217096497206,0.747121012755493,0.0021694546928738845,0.5165403397467543
"PRP DFA Alpha (Long SOA, correct)",188,0.00803156284455031,0.03255376066850091,0.03577908713242761,0.03927869160443309,0.024522197823950598,0.20628866226946826,0.003225326463926703,0.4375234294133502,0.0034996044720054797,0.41915724031796775
"PRP Lag-1 Autocorr (Short SOA, correct)",197,0.004421054642272937,0.008651642290432138,0.01601162139654977,0.022794556520679743,0.004230587648159201,0.8457600666699521,0.007359979106117631,0.23470085747685523,0.006782935124129974,0.2535030899665179
"PRP Lag-1 Autocorr (Long SOA, correct)",197,0.01611360465828071,0.01944398477643039,0.022351371637992945,0.026162669628393198,0.0033303801181496784,0.8850572812708541,0.0029073868615625553,0.4531696503384489,0.003811297990400253,0.3908506242592483
"PRP Slow Run Mean (Short SOA, correct)",197,0.008654158681813962,0.018756876696990554,0.018831323330525507,0.021991782507212676,0.010102718015176593,0.5804240642028924,7.444663353495251e-05,0.9045561006274074,0.0031604591766871692,0.4354802573623191
"PRP Slow Run Max (Short SOA, correct)",197,0.0026901849027858304,0.009583822041111412,0.013636013112508283,0.01891946890542262,0.006893637138325581,0.7224291601926127,0.004052191071396871,0.37808644032660943,0.005283455792914338,0.3143241660532852
"PRP Fast Run Mean (Short SOA, correct)",197,0.007176104781392301,0.0191412537610276,0.020154848999748953,0.02134222270487307,0.011965148979635298,0.5083407172503863,0.0010135952387213543,0.6580290619532468,0.0011873737051241173,0.6325912693792233
"PRP Fast Run Max (Short SOA, correct)",197,0.0011595211893893342,0.008826281898569932,0.010870782585184369,0.01190365682968575,0.007666760709180598,0.6879251341822739,0.0020445006866144366,0.5316230682293537,0.0010328742445013805,0.6572020935862439
"PRP Slow Run Mean (Long SOA, correct)",197,0.0056917937276330655,0.022268148959050382,0.022269725569633914,0.028177018334043513,0.016576355231417317,0.3590155956843235,1.5766105835313127e-06,0.9860531599818791,0.0059072927644096,0.28515686546547975
"PRP Slow Run Max (Long SOA, correct)",197,0.0016862180355550205,0.02124355664172306,0.0223730416449317,0.028296824444942636,0.01955733860616804,0.2851970896601717,0.0011294850032086412,0.639948056116173,0.005923782800010935,0.2844579695929213
"PRP Fast Run Mean (Long SOA, correct)",197,0.003020874980780852,0.009945947407562383,0.010329605553831889,0.016474467496620515,0.006925072426781531,0.7208862271087315,0.00038365814626950545,0.7863809870223987,0.006144861942788626,0.27857052024884765
"PRP Fast Run Max (Long SOA, correct)",197,0.018176365731773836,0.03512252747659772,0.03603739930853811,0.039444207502654094,0.016946161744823884,0.3429256589414804,0.0009148718319403892,0.6715753655723788,0.0034068081941159845,0.41396864806357514
"PRP Ex-Gaussian mu (Bottleneck, correct)",189,0.06875693814734685,0.09549923900405333,0.10030375974434858,0.10915418533496424,0.02674230085670648,0.1481068290159258,0.004804520740295248,0.3255133557148795,0.008850425590615663,0.181609551004559
"PRP Ex-Gaussian sigma (Bottleneck, correct)",189,0.025856202993327693,0.07150214717220627,0.07824793278882913,0.08339320192768651,0.04564594417887857,0.03198208094572997,0.006745785616622868,0.24997080741768868,0.005145269138857378,0.31480980015572074
"PRP Ex-Gaussian tau (Bottleneck, correct)",189,0.012428935982174871,0.04287516833796157,0.042893660055289606,0.043972745940493496,0.030446232355786695,0.12463486054954898,1.849171732803967e-05,0.9527793598642075,0.0010790858852038898,0.6518148760803317
PRP Ex-Gaussian tau Ratio (Short/Long),190,0.021289619111351188,0.04557109131174186,0.04557843091754976,0.04590270301872157,0.024281472200390675,0.20055447406008675,7.339605807898941e-06,0.9701161776386511,0.0003242721011718075,0.8038651400227669
"PRP Ex-Gaussian tau Ratio (Short/Long, correct)",189,0.02353148427142593,0.05043325968307255,0.05047730507274273,0.050486870334653156,0.026901775411646622,0.16277775220865726,4.404538967017757e-05,0.9268923758973532,9.565261910426948e-06,0.9659870147158802
PRP Bottleneck AUC,197,0.06600926419776909,0.08823639924118876,0.08839065445966365,0.09703297509441033,0.022227135043419666,0.20248305228798746,0.00015425521847489687,0.8578893049666638,0.00864232063474668,0.1802490548862177
PRP Bottleneck Slope (Short Range),197,0.0022239531748662333,0.02604116122219513,0.04087557859595814,0.04460097459724366,0.023817208047328897,0.20127608790020265,0.01483441737376301,0.08811321435168114,0.003725396001285519,0.39172082591004964
PRP Bottleneck Slope (Long Range),197,0.08685996734197576,0.09395389915386587,0.09397631205292123,0.10022380836949984,0.0070939318118901085,0.6837694172181794,2.241289905535737e-05,0.945413810691862,0.006247496316578616,0.2534269917296571
PRP RT2 Asymptote (Long SOA),197,0.030701490081732064,0.05925359921322115,0.05925534419669709,0.06497345900467622,0.02855210913148909,0.12575130557237213,1.7449834759375449e-06,0.9850417922547227,0.005718114807979124,0.2837043742854019
PRP Bottleneck Curvature,197,0.009250593166770016,0.05258009252920337,0.060117149047831164,0.06292761310845052,0.043329499362433355,0.035692598674255366,0.007537056518627794,0.21859435881298486,0.0028104640606193554,0.45245087799022354
PRP CB AIC,197,0.028807738064699162,0.0387923002397933,0.04581700399666977,0.04582213315703243,0.009984562175094136,0.5767906287364374,0.007024703756876471,0.23840552682315252,5.129160362660201e-06,0.9746060038028008
PRP CB BIC,197,0.028807738064699273,0.0387923002397933,0.0458170039966701,0.04582213315703254,0.009984562175094025,0.5767906287364417,0.0070247037568768045,0.23840552682315252,5.1291603624381565e-06,0.9746060038028008
PRP CS Base RT,197,0.02788854424548315,0.0630144954027203,0.06380847953609758,0.06383259398313501,0.035125951157237156,0.07039561805186967,0.000793984133377279,0.6885611258174374,2.41144470374266e-05,0.944447415829889
PRP CS Amplitude,197,0.11571487293775351,0.12231622175874668,0.12303642965213413,0.13735503548444972,0.006601348820993169,0.6973667109852246,0.0007202078933874478,0.6932739972450424,0.01431860583231559,0.07814072155884937
PRP CS Tau,197,0.035524763028637385,0.06039570278988016,0.06743273803680727,0.06879037545230338,0.024870939761242772,0.1715816905654724,0.007037035246927115,0.23265063631798127,0.0013576374154961046,0.6002490003509762
PRP CS R-squared,197,0.01337474868043309,0.02024857802632063,0.031278955203286496,0.03418512425260678,0.006873829345887539,0.7199308823200732,0.011030377176965867,0.142981995388772,0.002906169049320284,0.4517115984242477
PRP CS RMSE,197,0.013068243803507018,0.02020100673353631,0.031461083015439484,0.03146769368239266,0.0071327629300292905,0.7081090780244277,0.011260076281903175,0.13887311861531487,6.610666953177358e-06,0.9713866817013834
PRP CS AIC,197,0.014877117366616344,0.01936682292421177,0.037191357014321746,0.03896217878666064,0.004489705557595425,0.8315160946183349,0.017824534090109978,0.06225859358198894,0.001770821772338893,0.55580803467706
PRP CS BIC,197,0.014877117366616677,0.01936682292421199,0.03719135701432197,0.03896217878666075,0.004489705557595314,0.8315160946183349,0.017824534090109978,0.06225859358198894,0.001770821772338782,0.5558080346770481
PRP Mix CB Weight,197,0.020546018017731038,0.03544750536207286,0.03600465414694709,0.03952843716626975,0.014901487344341824,0.40162045895223464,0.0005571487848742285,0.7407234678161645,0.003523783019322657,0.4060598981717325
PRP Mix R-squared,197,0.013290389979931483,0.02021595849885016,0.0328118946836643,0.037234045882380884,0.006925568518918679,0.7175695703608254,0.012595936184814138,0.1173759635184692,0.004422151198716584,0.3526677713463514
PRP Mix RMSE,197,0.01255685972408549,0.019327539547405403,0.029510990282651917,0.029589705966665547,0.006770679823319914,0.7249613517667467,0.010183450735246513,0.1595911077460213,7.87156840136305e-05,0.9015909462711417
PRP Mix AIC,197,0.012211558620065621,0.017000219326996358,0.030605295811586775,0.03160688115953436,0.004788660706930736,0.8180337238321322,0.013605076484590417,0.10413235764253477,0.0010015853479475867,0.6589013354293871
PRP Mix BIC,197,0.012211558620065621,0.017000219326996358,0.030605295811586775,0.03160688115953436,0.004788660706930736,0.8180337238321322,0.013605076484590417,0.10413235764253477,0.0010015853479475867,0.6589013354293871
PRP RT Fatigue Slope (Q4-Q1),197,0.005736685112122442,0.041430739146593565,0.04290954101635158,0.06131878472252539,0.03569405403447112,0.07185973710868761,0.0014788018697580174,0.5885771050024693,0.018409243706173806,0.055697774105285196
PRP CV Fatigue Slope (Q4-Q1),197,0.0309573592624669,0.05361005959352516,0.061409889463235556,0.10610761239097954,0.022652700331058262,0.2096582135415608,0.007799829869710395,0.21045762744904306,0.04469772292774399,0.0024231929712596836
PRP Accuracy Fatigue Slope (Q4-Q1),197,0.0002636742828087124,0.013885657274590457,0.014689173772776565,0.015893952671556244,0.013621982991781745,0.4527384187022164,0.0008035164981861076,0.6942960130422349,0.0012047788987796793,0.6310582855223655
PRP Error Cascade Count,197,0.001958732525262352,0.022249947694681027,0.02864066654083275,0.03173636439455729,0.020291215169418675,0.26873758617493404,0.006390718846151722,0.2649567754874208,0.003095697853724544,0.43792760719204493
PRP Error Cascade Rate,197,0.0017542730504022108,0.02228147928337143,0.028536667484522438,0.03145583330136814,0.02052720623296922,0.2637538686397757,0.006255188201151007,0.27009344010214664,0.0029191658168457035,0.4513410826824422
PRP Error Cascade Mean Length,197,0.006183848935252367,0.030661814456033,0.03838937731018144,0.03905503225116458,0.02447796552078063,0.1889775522887046,0.00772756285414844,0.2181111374877649,0.0006656549409831403,0.7178822538447656
PRP Error Cascade Max Length,197,0.004337752525075733,0.029204354264992016,0.0394112780706668,0.04083608891654955,0.024866601739916283,0.18363122148699942,0.010206923805674784,0.15699253119312873,0.0014248108458827513,0.5968292368429755
PRP Error Cascade Trials,197,0.001443174131723901,0.021438487062858003,0.03024232404053706,0.03384205580216826,0.0199953129311341,0.27545062694201683,0.008803836977679058,0.19064813335766662,0.0035997317616311975,0.40244277341308177
PRP Error Cascade Proportion,197,0.0013005908758317863,0.02159837968863698,0.030250905003542328,0.033685404725331325,0.020297788812805195,0.26888511228941675,0.008652525314905346,0.1944848782753802,0.003434499721788997,0.4134749968565553
PRP Recovery RT Slope,92,0.02294396259628806,0.03624328625090656,0.03984778989086235,0.06914134842870978,0.0132993236546185,0.756495670582876,0.0036045036399557917,0.5736379725001084,0.02929355853784743,0.10772503060267646
PRP Recovery Accuracy Slope,92,0.014852860429902748,0.02977093003693454,0.0687619539535782,0.07351043806308433,0.014918069607031792,0.724427162323006,0.03899102391664366,0.06263922343974708,0.004748484109506124,0.513527042019717
PRP Momentum Slope,52,0.011837508198344726,0.06896752700817721,0.07012449398093057,0.09520588617153736,0.057130018809832483,0.4286618359913903,0.0011569669727533594,0.8140242069380657,0.025081392190606788,0.2754217668063835
PRP Momentum Mean Streak,197,0.007397183183873723,0.014282564467066106,0.022976460868536663,0.024465799278354905,0.006885381283192382,0.7213131923973027,0.008693896401470558,0.19508556459548446,0.0014893384098182416,0.5917866336239684
PRP Momentum Max Streak,197,0.01003330283844761,0.01662662801042125,0.023829677428802265,0.026444032110215177,0.006593325171973641,0.7339648971339787,0.007203049418381013,0.23787010856901142,0.0026143546814129115,0.47708674514136573
PRP Volatility RMSSD,197,0.048248989913140194,0.05449217622038571,0.05625225552993318,0.07241430439807728,0.0062431863072455185,0.7385790181203531,0.0017600793095474687,0.5523704576505203,0.016162048868144097,0.07115725462569704
PRP Volatility (Detrended SD),197,0.06251088199465105,0.06487228884064844,0.06681479652218292,0.07394410780894589,0.0023614068459973936,0.922617053703746,0.0019425076815344777,0.5301768343431486,0.007129311286762974,0.22923020685034298
PRP IIV Intercept,197,0.0621044157395545,0.10184859936903934,0.10201947137785561,0.12065580813570098,0.03974418362948484,0.04035038851110036,0.00017087200881626963,0.8494005976383575,0.018636336757845373,0.04678086084180492
PRP IIV Slope,197,0.004859088334492556,0.04273742649957524,0.046232677455905424,0.05823884983705163,0.03787833816508268,0.05934850418070572,0.003495250956330187,0.40508137806505895,0.012006172381146207,0.12227433703204449
PRP IIV Residual SD,197,0.0625596063925915,0.06493286582196556,0.06687900134446123,0.07402235747930741,0.0023732594293740528,0.9220826304582144,0.0019461355224956733,0.529779275069225,0.007143356134846179,0.2287542590750841
PRP IIV Raw CV,197,0.004577362748907743,0.03849043021886833,0.03899211558292526,0.03925088385171338,0.03391306746996059,0.0843815155219097,0.0005016853640569252,0.7531521436582672,0.0002587682687881232,0.8217392265801998
PRP IIV R-squared,197,0.0031759049241485426,0.022695476637271228,0.024999936408029777,0.025503974754190972,0.019519571713122685,0.28539359209167636,0.002304459770758549,0.5035885925937703,0.0005040383461611952,0.754883519970735
PRP Post-Error CV Reduction,88,0.013515390507807812,0.0675329738707835,0.07179331147077228,0.07753579177895786,0.054017583362975685,0.19966288118335643,0.004260337599988784,0.5437430981310627,0.005742480308185582,0.4824247880489009
PRP Post-Error Accuracy,88,0.032258766837129804,0.05884989771217053,0.08067220111151752,0.0915402464827948,0.026591130875040725,0.5128045482105518,0.021822303399346987,0.1693621063423096,0.01086804537127728,0.33087978205708424
PRP Post-Error Accuracy Diff,88,0.0402612946338089,0.0817058423900704,0.11075862589362129,0.12528402552058449,0.041444547756261496,0.3028525057835887,0.029052783503550894,0.10766993747045842,0.014525399626963198,0.2525104444938367
PRP Post-Error Recovery Rate,88,0.032258766837129804,0.05884989771217053,0.08067220111151752,0.0915402464827948,0.026591130875040725,0.5128045482105518,0.021822303399346987,0.1693621063423096,0.01086804537127728,0.33087978205708424
PRP Adaptive PES Flag,88,0.02566929658111161,0.027825033486711948,0.07671073099119485,0.07794952420758683,0.002155736905600336,0.9803278669599971,0.048885697504482906,0.041549925452279944,0.0012387932163919757,0.7438861801518064
PRP Maladaptive PES Flag,88,0.046926289034132096,0.05262270237583355,0.07461405448712077,0.07461505241377542,0.005696413341701456,0.9200858020728581,0.02199135211128722,0.16912008159507788,9.979266546444876e-07,0.9926122924789397
PRP Error Awareness Index,88,0.010427275413070092,0.04954107805501207,0.05889987905255423,0.0620114835581147,0.039113802641941975,0.3439139202980034,0.00935880099754216,0.3721118456356921,0.0031116045055604724,0.6078648600546007
PRP T2 Mean RT (All),197,0.07610940674877331,0.0960966079615162,0.0964965067194109,0.10614511275200711,0.01998720121274289,0.24183733520328396,0.0003998987578947011,0.7721381391917066,0.009648606032596208,0.15484627010780325
PRP T2 Accuracy (All),197,0.0017208586043305774,0.006578287736639266,0.019649350321101267,0.02069535422745472,0.004857429132308688,0.817199295365022,0.013071062584462001,0.11313072589152592,0.0010460039063534543,0.6537283928777383
PRP Dual-Task Accuracy (Both Correct),197,0.00928334116385865,0.020321666129562432,0.028467873994162507,0.029438535912439834,0.011038324965703783,0.5427418973236617,0.008146207864600075,0.20842625782553476,0.0009706619182773268,0.664229878839059
PRP T2 Error Rate (All),197,0.0017208586043302443,0.006578287736639266,0.019649350321101045,0.02069535422745472,0.004857429132309021,0.8171992953650067,0.013071062584461779,0.11313072589152809,0.0010460039063536763,0.6537283928777383
PRP T2 Inverse Efficiency Score,197,0.0763434598888969,0.0971196934741223,0.09808478646273522,0.10717412275221028,0.0207762335852254,0.2254400818661251,0.0009650929886129145,0.6525770583795271,0.009089336289475058,0.16703920104672978
PRP Pre-Error RT Slope (Mean),89,0.02857470036591636,0.1507809239068988,0.16671646857681477,0.1669625976100848,0.12220622354098243,0.010568175815505794,0.01593554466991598,0.2140356099537175,0.0002461290332700372,0.8774422758071241
PRP Pre-Error RT Slope (SD),89,0.03271980619130266,0.03713216437562139,0.04071601157975391,0.04107376729718604,0.004412358184318732,0.9439853920431591,0.0035838472041325176,0.5814354686562369,0.00035775571743212886,0.8624269773060127
PRP Pre-Error Events (N),197,0.0014598847896732936,0.006603984673188457,0.018192075883766257,0.02054045516084413,0.005144099883515163,0.8038946102924394,0.0115880912105778,0.13592026052459288,0.002348379277077872,0.50166437692227
PRP Recovery RT Lag1,92,0.11519173687918682,0.162634916010979,0.16559371265178746,0.19582292828088743,0.04744317913179219,0.18968948162141322,0.0029587966408084476,0.5844396901066036,0.03022921562909997,0.07919516804215472
PRP Recovery RT Lag2,92,0.0794756604563377,0.13629071002601645,0.1407936325521032,0.14325773348089388,0.056815049569678755,0.13802086641882103,0.00450292252608675,0.5063033350774859,0.00246410092879068,0.6243385494001168
PRP Recovery RT Lag3,92,0.03880454031862679,0.12920750261683878,0.13006765520705887,0.16188885386833662,0.09040296229821199,0.03602134892126392,0.0008601525902200979,0.7725955739231578,0.03182119866127775,0.07773094209837392
PRP Recovery RT Lag4,92,0.057402186548068834,0.11095458590622476,0.11127962495215515,0.19030478504506387,0.05355239935815592,0.1675117265816918,0.00032503904593039756,0.8604641655953356,0.07902516009290872,0.00529326749134389
PRP Recovery RT Lag5,92,0.034965280701787615,0.08541341411422188,0.08894380453190043,0.14926870790968838,0.05044813341243426,0.19979119578577273,0.0035303904176785528,0.5675402981588156,0.06032490337778795,0.016765685961946285
PRP Recovery Accuracy Lag1,92,0.025782731746851417,0.0576637867126123,0.09032869463143245,0.09393892017084449,0.03188105496576088,0.410832851249778,0.03266490791882015,0.08423876837070819,0.0036102255394120375,0.564452352381563
PRP Recovery Accuracy Lag2,92,0.004852578962010967,0.01668148402487668,0.02037334093791654,0.025298889067305264,0.011828905062865713,0.7929496304531599,0.0036918569130398593,0.572898128199629,0.004925548129388724,0.5164861270519194
PRP Recovery Accuracy Lag3,92,0.009584925936934052,0.011746928500739884,0.014417572895672248,0.04938274230197537,0.0021620025638058316,0.9793414418438715,0.0026706443949323644,0.6325152612280451,0.03496516940630312,0.0824347765198787
PRP Recovery Accuracy Lag4,92,0.029725821932760743,0.040067320914942695,0.060593102996632786,0.06241407458237591,0.010341498982181951,0.8189407734201464,0.02052578208169009,0.176544864125973,0.0018209715857431252,0.6873046312935918
PRP Recovery Accuracy Lag5,92,0.023605173110010202,0.05124301832281086,0.0906276400025039,0.09283456066315732,0.02763784521280066,0.47824623883429895,0.03938462167969303,0.05838165441213134,0.002206920660653422,0.6523956838073421
PRP T2 Mean RT (SOA 50),197,0.08835735046493753,0.10618491333504798,0.10866900227694609,0.12633486110208314,0.017827562870110447,0.28599526841055556,0.0024840889418981105,0.4677048164193808,0.01766585882513705,0.05206896095441914
PRP T2 Mean RT (SOA 150),197,0.07600899210429646,0.08514395001461916,0.08847316525911608,0.09716008473680071,0.009134957910322705,0.592854869354849,0.003329215244496919,0.40587117983249277,0.00868691947768463,0.17910387381755938
PRP T2 Mean RT (SOA 300),197,0.0767858142800204,0.09566571698308335,0.09574209552896129,0.1047585931335564,0.018879902703062945,0.26617033873386536,7.637854587794202e-05,0.8993257258488396,0.009016497604595108,0.16931391855793576
PRP T2 Mean RT (SOA 600),197,0.057063223713143096,0.08310927979937477,0.08319234393759878,0.08909850438780276,0.026046056086231673,0.14700099810079034,8.306413822400938e-05,0.8957533759527573,0.005906160450203979,0.2697006448906298
PRP T2 Mean RT (SOA 1200),197,0.028657982956815542,0.05960632876391392,0.05964500735262657,0.06346126431391108,0.030948345807098376,0.10224366567186197,3.86785887126484e-05,0.9296496161579904,0.0038162569612845143,0.38128574243116387
PRP T2 Median RT (SOA 50),197,0.08555154835621148,0.1044542758628405,0.10777477970314486,0.1331161718403866,0.018902727506629025,0.26146668800345707,0.0033205038403043563,0.40146401583757463,0.025341392137241736,0.01977758972795325
PRP T2 Median RT (SOA 150),197,0.07150608210272402,0.08262842858976227,0.08645847932316308,0.09967156183342385,0.011122346487038248,0.5110296777766796,0.003830050733400814,0.3732466036487956,0.013213082510260765,0.0974790048739673
PRP T2 Median RT (SOA 300),197,0.081705726929173,0.10516018191726273,0.10516242847363577,0.11424596230629247,0.023454454988089735,0.17514772299895978,2.2465563730422744e-06,0.9825980758248858,0.009083533832656698,0.16549765616513626
PRP T2 Median RT (SOA 600),197,0.040080236394919755,0.06949682156007109,0.06985352505603981,0.0750959627942287,0.029416585165151332,0.11356213087574461,0.0003567034959687243,0.7875053127979803,0.005242437738188888,0.3019815470503914
PRP T2 Median RT (SOA 1200),197,0.024961648022810867,0.060453794211808964,0.06124765679517574,0.0670941475247846,0.0354921461889981,0.06875689531191628,0.0007938625833667778,0.6889863531780996,0.005846490729608855,0.2778363786430283
PRP T2 RT SD (SOA 50),197,0.020144358743849566,0.02273375646974951,0.026192640596068295,0.028458139498391488,0.0025893977258999445,0.9174102419407973,0.003458884126318784,0.4123903759610432,0.002265498902323193,0.5075834881955991
PRP T2 RT SD (SOA 150),197,0.023769882468860692,0.02574555716628224,0.028195165856560123,0.029412814752247995,0.0019756746974215478,0.9427215402114258,0.0024496086902778824,0.4897526254774409,0.0012176488956878728,0.6268657115622559
PRP T2 RT SD (SOA 300),197,0.007610729175513087,0.032283306130903466,0.032462936993363445,0.03378053305896622,0.02467257695539038,0.18537071333877567,0.0001796308624599785,0.851221021589136,0.0013175960656027774,0.612274536692838
PRP T2 RT SD (SOA 600),197,0.033037727446282306,0.04987199760946559,0.050186962792498346,0.05353333843478092,0.016834270163183285,0.33893769448780164,0.000314965183032756,0.8020785259469811,0.003346375642282573,0.4146958945839605
PRP T2 RT SD (SOA 1200),197,0.02257809822455359,0.03379279049553097,0.035665058488229984,0.037052912923467685,0.011214692270977378,0.5299996339430114,0.0018722679926990171,0.5443365838573064,0.001387854435237701,0.6023390710354014
PRP T1 Mean RT (SOA 50),197,0.03948725318891855,0.04957638238966289,0.04972263489340234,0.07504165190357392,0.01008912920074434,0.5678284498150816,0.00014625250373945242,0.8644035228349838,0.025319017010171585,0.024056864974399933
PRP T1 Mean RT (SOA 150),197,0.036202273536328766,0.0417645215236101,0.04217519994071983,0.06108391539984226,0.005562247987281332,0.7750528970255078,0.0004106784171097333,0.775633140980525,0.018908715459122427,0.052540059661819974
PRP T1 Mean RT (SOA 300),197,0.0371970270374008,0.04917440967548259,0.050916291216668075,0.06931549560490013,0.01197738263808179,0.49415522640586507,0.001741881541185486,0.5555445053338838,0.01839920438823206,0.05473208676013183
PRP T1 Mean RT (SOA 600),197,0.018662084424733827,0.03235777510305771,0.0346522618417302,0.05656626420646571,0.01369569067832388,0.44169032631966854,0.0022944867386724965,0.5023917398623592,0.021914002364735508,0.03748096490338726
PRP T1 Mean RT (SOA 1200),197,0.00364825413994474,0.012845674252878858,0.021078329512146943,0.02950559155524546,0.009197420112934118,0.6201821498796387,0.008232655259268085,0.2077517354183391,0.008427262043098516,0.20173380018509057
PRP T1 Median RT (SOA 50),197,0.03798077693227586,0.05090746326363271,0.05090874810992052,0.08138662713934675,0.012926686331356851,0.4591373377275044,1.2848462878078948e-06,0.9872209576071923,0.030477879029426225,0.01312164998799668
PRP T1 Median RT (SOA 150),197,0.028901111000120494,0.042533089047916306,0.04277821815340288,0.06347512330125071,0.013631978047795812,0.4389984789999728,0.0002451291054865745,0.8256555994388777,0.020696905147847833,0.0423675340180977
PRP T1 Median RT (SOA 300),197,0.03937854668724827,0.05044740034887785,0.052986406682805964,0.07561797964308314,0.011068853661629574,0.5281431036777477,0.0025390063339281177,0.47627337446580886,0.02263157296027718,0.032736973361737524
PRP T1 Median RT (SOA 600),197,0.012515696959243594,0.02991161603081216,0.03415316007871494,0.05163360629056701,0.017395919071568566,0.3334849002253807,0.004241544047902779,0.3621637132530682,0.017480446211852074,0.06352577761756387
PRP T1 Median RT (SOA 1200),197,0.0008907750105201506,0.00916987727880747,0.016202950377711467,0.022789696356743105,0.00827910226828732,0.6608734051658844,0.007033073098903997,0.24529469574037363,0.0065867459790316385,0.26046181383071054
PRP T1 RT SD (SOA 50),197,0.01616609765710164,0.020132961301925434,0.021972434535209584,0.030401021279295004,0.003966863644823793,0.8557485085952767,0.0018394732332841501,0.5506925006297372,0.00842858674408542,0.2014913343575644
PRP T1 RT SD (SOA 150),197,0.020899439042333823,0.0217986429400141,0.02524627265348922,0.033797914555213304,0.0008992038976802785,0.9813746414344082,0.00344762971347512,0.4133769427352497,0.008551641901724083,0.19746280821621356
PRP T1 RT SD (SOA 300),197,0.004429513111708361,0.03499914241169,0.03531366164802274,0.03952922007780402,0.030569629299981638,0.11296944133142656,0.00031451923633274426,0.8037147511368619,0.004215558429781274,0.36356823257060344
PRP T1 RT SD (SOA 600),197,0.020159900549545973,0.036051832290782015,0.03682634435930221,0.0487072484842348,0.015891931741236043,0.3718129985120812,0.0007745120685201945,0.6963271024503801,0.01188090412493259,0.12611767287714207
PRP T1 RT SD (SOA 1200),197,0.00021981220775468824,0.01606502281734945,0.024448312296277863,0.024865060054112265,0.015845210609594762,0.3825716298641622,0.008383289478928413,0.2028830800152457,0.00041674775783440143,0.7765626758004855
PRP T1 Accuracy (SOA 50),197,0.003287585158926909,0.012675178572247425,0.02180925169468373,0.030824629741981968,0.009387593413320516,0.6122864190577304,0.009134073122436304,0.18446275304129298,0.00901537804729824,0.18646203059566144
